"","V1","V1","date","site","flow"
"494",494,494,"2019-06-21 00:00:00","seneca",243
"495",495,495,"2019-06-22 00:00:00","seneca",176
"496",496,496,"2019-06-23 00:00:00","seneca",131
"497",497,497,"2019-06-24 00:00:00","seneca",101
"498",498,498,"2019-06-25 00:00:00","seneca",146
"499",499,499,"2019-06-26 00:00:00","seneca",96.6
"500",500,500,"2019-06-27 00:00:00","seneca",87.8
"501",501,501,"2019-06-28 00:00:00","seneca",85.3
"502",502,502,"2019-06-29 00:00:00","seneca",83.2
"503",503,503,"2019-06-30 00:00:00","seneca",106
"504",504,504,"2019-07-01 00:00:00","seneca",110
"505",505,505,"2019-07-02 00:00:00","seneca",131
"506",506,506,"2019-07-03 00:00:00","seneca",237
"507",507,507,"2019-07-04 00:00:00","seneca",273
"508",508,508,"2019-07-05 00:00:00","seneca",191
"509",509,509,"2019-07-06 00:00:00","seneca",247
"510",510,510,"2019-07-07 00:00:00","seneca",275
"511",511,511,"2019-07-08 00:00:00","seneca",2620
"512",512,512,"2019-07-09 00:00:00","seneca",725
"513",513,513,"2019-07-10 00:00:00","seneca",343
"514",514,514,"2019-07-11 00:00:00","seneca",229
"515",515,515,"2019-07-12 00:00:00","seneca",199
"516",516,516,"2019-07-13 00:00:00","seneca",147
"517",517,517,"2019-07-14 00:00:00","seneca",109
"518",518,518,"2019-07-15 00:00:00","seneca",103
"519",519,519,"2019-07-16 00:00:00","seneca",99.5
"520",520,520,"2019-07-17 00:00:00","seneca",111
"521",521,521,"2019-07-18 00:00:00","seneca",122
"522",522,522,"2019-07-19 00:00:00","seneca",96.8
"523",523,523,"2019-07-20 00:00:00","seneca",94.1
"524",524,524,"2019-07-21 00:00:00","seneca",91.8
"525",525,525,"2019-07-22 00:00:00","seneca",90
"526",526,526,"2019-07-23 00:00:00","seneca",206
"527",527,527,"2019-07-24 00:00:00","seneca",104
"528",528,528,"2019-07-25 00:00:00","seneca",92.9
"529",529,529,"2019-07-26 00:00:00","seneca",89.2
"530",530,530,"2019-07-27 00:00:00","seneca",96.4
"531",531,531,"2019-07-28 00:00:00","seneca",112
"532",532,532,"2019-07-29 00:00:00","seneca",83.8
"533",533,533,"2019-07-30 00:00:00","seneca",70.4
"534",534,534,"2019-07-31 00:00:00","seneca",69.4
"535",535,535,"2019-08-01 00:00:00","seneca",69
"536",536,536,"2019-08-02 00:00:00","seneca",66.5
"537",537,537,"2019-08-03 00:00:00","seneca",68.5
"538",538,538,"2019-08-04 00:00:00","seneca",413
"539",539,539,"2019-08-05 00:00:00","seneca",107
"540",540,540,"2019-08-06 00:00:00","seneca",151
"541",541,541,"2019-08-07 00:00:00","seneca",606
"542",542,542,"2019-08-08 00:00:00","seneca",405
"543",543,543,"2019-08-09 00:00:00","seneca",166
"544",544,544,"2019-08-10 00:00:00","seneca",119
"545",545,545,"2019-08-11 00:00:00","seneca",107
"546",546,546,"2019-08-12 00:00:00","seneca",92.9
"547",547,547,"2019-08-13 00:00:00","seneca",82.8
"548",548,548,"2019-08-14 00:00:00","seneca",86.8
"549",549,549,"2019-08-15 00:00:00","seneca",85.4
"550",550,550,"2019-08-16 00:00:00","seneca",88.9
"551",551,551,"2019-08-17 00:00:00","seneca",81.4
"552",552,552,"2019-08-18 00:00:00","seneca",79
"553",553,553,"2019-08-19 00:00:00","seneca",116
"554",554,554,"2019-08-20 00:00:00","seneca",96
"555",555,555,"2019-08-21 00:00:00","seneca",121
"556",556,556,"2019-08-22 00:00:00","seneca",219
"557",557,557,"2019-08-23 00:00:00","seneca",438
"558",558,558,"2019-08-24 00:00:00","seneca",185
"559",559,559,"2019-08-25 00:00:00","seneca",115
"560",560,560,"2019-08-26 00:00:00","seneca",106
"561",561,561,"2019-08-27 00:00:00","seneca",84.2
"562",562,562,"2019-08-28 00:00:00","seneca",99.5
"563",563,563,"2019-08-29 00:00:00","seneca",103
"564",564,564,"2019-08-30 00:00:00","seneca",76.8
"565",565,565,"2019-08-31 00:00:00","seneca",71.3
"566",566,566,"2019-09-01 00:00:00","seneca",68.3
"567",567,567,"2019-09-02 00:00:00","seneca",73.4
"568",568,568,"2019-09-03 00:00:00","seneca",69.5
"569",569,569,"2019-09-04 00:00:00","seneca",65.9
"570",570,570,"2019-09-05 00:00:00","seneca",63.7
"571",571,571,"2019-09-06 00:00:00","seneca",62.2
"572",572,572,"2019-09-07 00:00:00","seneca",61
"573",573,573,"2019-09-08 00:00:00","seneca",60.6
"574",574,574,"2019-09-09 00:00:00","seneca",60.3
"575",575,575,"2019-09-10 00:00:00","seneca",62.4
"576",576,576,"2019-09-11 00:00:00","seneca",57.9
"577",577,577,"2019-09-12 00:00:00","seneca",67.8
"578",578,578,"2019-09-13 00:00:00","seneca",61.9
"579",579,579,"2019-09-14 00:00:00","seneca",58.8
"580",580,580,"2019-09-15 00:00:00","seneca",59.1
"581",581,581,"2019-09-16 00:00:00","seneca",55.8
"582",582,582,"2019-09-17 00:00:00","seneca",54.2
"583",583,583,"2019-09-18 00:00:00","seneca",53.3
"584",584,584,"2019-09-19 00:00:00","seneca",52.1
"585",585,585,"2019-09-20 00:00:00","seneca",51.8
"586",586,586,"2019-09-21 00:00:00","seneca",52.3
"587",587,587,"2019-09-22 00:00:00","seneca",52.6
"588",588,588,"2019-09-23 00:00:00","seneca",51.6
"589",589,589,"2019-09-24 00:00:00","seneca",50.2
"590",590,590,"2019-09-25 00:00:00","seneca",49.3
"591",591,591,"2019-09-26 00:00:00","seneca",49.2
"592",592,592,"2019-09-27 00:00:00","seneca",49.3
"593",593,593,"2019-09-28 00:00:00","seneca",49.8
"594",594,594,"2019-09-29 00:00:00","seneca",50.2
"595",595,595,"2019-09-30 00:00:00","seneca",53.7
"596",596,596,"2019-10-01 00:00:00","seneca",56.9
"597",597,597,"2019-10-02 00:00:00","seneca",52.5
"598",598,598,"2019-10-03 00:00:00","seneca",50
"599",599,599,"2019-10-04 00:00:00","seneca",50.7
"600",600,600,"2019-10-05 00:00:00","seneca",56.5
"601",601,601,"2019-10-06 00:00:00","seneca",58.1
"602",602,602,"2019-10-07 00:00:00","seneca",57
"603",603,603,"2019-10-08 00:00:00","seneca",58.9
"604",604,604,"2019-10-09 00:00:00","seneca",60.1
"605",605,605,"2019-10-10 00:00:00","seneca",55.5
"606",606,606,"2019-10-11 00:00:00","seneca",54.7
"607",607,607,"2019-10-12 00:00:00","seneca",56.2
"608",608,608,"2019-10-13 00:00:00","seneca",56.6
"609",609,609,"2019-10-14 00:00:00","seneca",53.7
"610",610,610,"2019-10-15 00:00:00","seneca",46.5
"611",611,611,"2019-10-16 00:00:00","seneca",158
"612",612,612,"2019-10-17 00:00:00","seneca",126
"613",613,613,"2019-10-18 00:00:00","seneca",66.2
"614",614,614,"2019-10-19 00:00:00","seneca",58.6
"615",615,615,"2019-10-20 00:00:00","seneca",102
"616",616,616,"2019-10-21 00:00:00","seneca",105
"617",617,617,"2019-10-22 00:00:00","seneca",90
"618",618,618,"2019-10-23 00:00:00","seneca",113
"619",619,619,"2019-10-24 00:00:00","seneca",72.8
"620",620,620,"2019-10-25 00:00:00","seneca",65.6
"621",621,621,"2019-10-26 00:00:00","seneca",63.6
"622",622,622,"2019-10-27 00:00:00","seneca",312
"623",623,623,"2019-10-28 00:00:00","seneca",185
"624",624,624,"2019-10-29 00:00:00","seneca",104
"625",625,625,"2019-10-30 00:00:00","seneca",88.3
"626",626,626,"2019-10-31 00:00:00","seneca",539
"627",627,627,"2019-11-01 00:00:00","seneca",1940
"628",628,628,"2019-11-02 00:00:00","seneca",401
"629",629,629,"2019-11-03 00:00:00","seneca",215
"630",630,630,"2019-11-04 00:00:00","seneca",129
"631",631,631,"2019-11-05 00:00:00","seneca",105
"632",632,632,"2019-11-06 00:00:00","seneca",96.8
"633",633,633,"2019-11-07 00:00:00","seneca",88
"634",634,634,"2019-11-08 00:00:00","seneca",89.2
"635",635,635,"2019-11-09 00:00:00","seneca",81.3
"636",636,636,"2019-11-10 00:00:00","seneca",79.2
"637",637,637,"2019-11-11 00:00:00","seneca",77.9
"638",638,638,"2019-11-12 00:00:00","seneca",82.6
"639",639,639,"2019-11-13 00:00:00","seneca",78
"640",640,640,"2019-11-14 00:00:00","seneca",73.9
"641",641,641,"2019-11-15 00:00:00","seneca",73
"642",642,642,"2019-11-16 00:00:00","seneca",73
"643",643,643,"2019-11-17 00:00:00","seneca",71.7
"644",644,644,"2019-11-18 00:00:00","seneca",61.2
"645",645,645,"2019-01-01 00:00:00","goose",1400
"646",646,646,"2019-01-02 00:00:00","goose",983
"647",647,647,"2019-01-03 00:00:00","goose",881
"648",648,648,"2019-01-04 00:00:00","goose",804
"649",649,649,"2019-01-05 00:00:00","goose",889
"650",650,650,"2019-01-06 00:00:00","goose",801
"651",651,651,"2019-01-07 00:00:00","goose",689
"652",652,652,"2019-01-08 00:00:00","goose",658
"653",653,653,"2019-01-09 00:00:00","goose",674
"654",654,654,"2019-01-10 00:00:00","goose",589
"655",655,655,"2019-01-11 00:00:00","goose",531
"656",656,656,"2019-01-12 00:00:00","goose",512
"657",657,657,"2019-01-13 00:00:00","goose",558
"658",658,658,"2019-01-14 00:00:00","goose",554
"659",659,659,"2019-01-15 00:00:00","goose",508
"660",660,660,"2019-01-16 00:00:00","goose",490
"661",661,661,"2019-01-17 00:00:00","goose",487
"662",662,662,"2019-01-18 00:00:00","goose",498
"663",663,663,"2019-01-19 00:00:00","goose",588
"664",664,664,"2019-01-20 00:00:00","goose",2940
"665",665,665,"2019-01-21 00:00:00","goose",1420
"666",666,666,"2019-01-22 00:00:00","goose",1090
"667",667,667,"2019-01-23 00:00:00","goose",912
"668",668,668,"2019-01-24 00:00:00","goose",2390
"669",669,669,"2019-01-25 00:00:00","goose",2080
"670",670,670,"2019-01-26 00:00:00","goose",1330
"671",671,671,"2019-01-27 00:00:00","goose",1120
"672",672,672,"2019-01-28 00:00:00","goose",981
"673",673,673,"2019-01-29 00:00:00","goose",879
"674",674,674,"2019-01-30 00:00:00","goose",798
"675",675,675,"2019-01-31 00:00:00","goose",704
"676",676,676,"2019-02-01 00:00:00","goose",678
"677",677,677,"2019-02-02 00:00:00","goose",672
"678",678,678,"2019-02-03 00:00:00","goose",638
"679",679,679,"2019-02-04 00:00:00","goose",637
"680",680,680,"2019-02-05 00:00:00","goose",620
"681",681,681,"2019-02-06 00:00:00","goose",587
"682",682,682,"2019-02-07 00:00:00","goose",586
"683",683,683,"2019-02-08 00:00:00","goose",543
"684",684,684,"2019-02-09 00:00:00","goose",485
"685",685,685,"2019-02-10 00:00:00","goose",448
"686",686,686,"2019-02-11 00:00:00","goose",546
"687",687,687,"2019-02-12 00:00:00","goose",1750
"688",688,688,"2019-02-13 00:00:00","goose",1850
"689",689,689,"2019-02-14 00:00:00","goose",1140
"690",690,690,"2019-02-15 00:00:00","goose",979
"691",691,691,"2019-02-16 00:00:00","goose",850
"692",692,692,"2019-02-17 00:00:00","goose",749
"693",693,693,"2019-02-18 00:00:00","goose",866
"694",694,694,"2019-02-19 00:00:00","goose",721
"695",695,695,"2019-02-20 00:00:00","goose",701
"696",696,696,"2019-02-21 00:00:00","goose",849
"697",697,697,"2019-02-22 00:00:00","goose",1440
"698",698,698,"2019-02-23 00:00:00","goose",1260
"699",699,699,"2019-02-24 00:00:00","goose",2580
"700",700,700,"2019-02-25 00:00:00","goose",1840
"701",701,701,"2019-02-26 00:00:00","goose",1280
"702",702,702,"2019-02-27 00:00:00","goose",1090
"703",703,703,"2019-02-28 00:00:00","goose",958
"704",704,704,"2019-03-01 00:00:00","goose",911
"705",705,705,"2019-03-02 00:00:00","goose",1670
"706",706,706,"2019-03-03 00:00:00","goose",1250
"707",707,707,"2019-03-04 00:00:00","goose",1720
"708",708,708,"2019-03-05 00:00:00","goose",1190
"709",709,709,"2019-03-06 00:00:00","goose",994
"710",710,710,"2019-03-07 00:00:00","goose",886
"711",711,711,"2019-03-08 00:00:00","goose",836
"712",712,712,"2019-03-09 00:00:00","goose",820
"713",713,713,"2019-03-10 00:00:00","goose",1040
"714",714,714,"2019-03-11 00:00:00","goose",881
"715",715,715,"2019-03-12 00:00:00","goose",754
"716",716,716,"2019-03-13 00:00:00","goose",692
"717",717,717,"2019-03-14 00:00:00","goose",666
"718",718,718,"2019-03-15 00:00:00","goose",641
"719",719,719,"2019-03-16 00:00:00","goose",606
"720",720,720,"2019-03-17 00:00:00","goose",552
"721",721,721,"2019-03-18 00:00:00","goose",529
"722",722,722,"2019-03-19 00:00:00","goose",509
"723",723,723,"2019-03-20 00:00:00","goose",489
"724",724,724,"2019-03-21 00:00:00","goose",2890
"725",725,725,"2019-03-22 00:00:00","goose",7110
"726",726,726,"2019-03-23 00:00:00","goose",2350
"727",727,727,"2019-03-24 00:00:00","goose",1480
"728",728,728,"2019-03-25 00:00:00","goose",1180
"729",729,729,"2019-03-26 00:00:00","goose",998
"730",730,730,"2019-03-27 00:00:00","goose",852
"731",731,731,"2019-03-28 00:00:00","goose",771
"732",732,732,"2019-03-29 00:00:00","goose",723
"733",733,733,"2019-03-30 00:00:00","goose",682
"734",734,734,"2019-03-31 00:00:00","goose",634
"735",735,735,"2019-04-01 00:00:00","goose",573
"736",736,736,"2019-04-02 00:00:00","goose",543
"737",737,737,"2019-04-03 00:00:00","goose",527
"738",738,738,"2019-04-04 00:00:00","goose",488
"739",739,739,"2019-04-05 00:00:00","goose",525
"740",740,740,"2019-04-06 00:00:00","goose",594
"741",741,741,"2019-04-07 00:00:00","goose",495
"742",742,742,"2019-04-08 00:00:00","goose",475
"743",743,743,"2019-04-09 00:00:00","goose",462
"744",744,744,"2019-04-10 00:00:00","goose",429
"745",745,745,"2019-04-11 00:00:00","goose",402
"746",746,746,"2019-04-12 00:00:00","goose",399
"747",747,747,"2019-04-13 00:00:00","goose",702
"748",748,748,"2019-04-14 00:00:00","goose",595
"749",749,749,"2019-04-15 00:00:00","goose",2650
"750",750,750,"2019-04-16 00:00:00","goose",1160
"751",751,751,"2019-04-17 00:00:00","goose",809
"752",752,752,"2019-04-18 00:00:00","goose",644
"753",753,753,"2019-04-19 00:00:00","goose",912
"754",754,754,"2019-04-20 00:00:00","goose",1580
"755",755,755,"2019-04-21 00:00:00","goose",737
"756",756,756,"2019-04-22 00:00:00","goose",608
"757",757,757,"2019-04-23 00:00:00","goose",533
"758",758,758,"2019-04-24 00:00:00","goose",486
"759",759,759,"2019-04-25 00:00:00","goose",446
"760",760,760,"2019-04-26 00:00:00","goose",490
"761",761,761,"2019-04-27 00:00:00","goose",470
"762",762,762,"2019-04-28 00:00:00","goose",404
"763",763,763,"2019-04-29 00:00:00","goose",373
"764",764,764,"2019-04-30 00:00:00","goose",344
"765",765,765,"2019-05-01 00:00:00","goose",329
"766",766,766,"2019-05-02 00:00:00","goose",344
"767",767,767,"2019-05-03 00:00:00","goose",347
"768",768,768,"2019-05-04 00:00:00","goose",527
"769",769,769,"2019-05-05 00:00:00","goose",2380
"770",770,770,"2019-05-06 00:00:00","goose",1920
"771",771,771,"2019-05-07 00:00:00","goose",898
"772",772,772,"2019-05-08 00:00:00","goose",684
"773",773,773,"2019-05-09 00:00:00","goose",586
"774",774,774,"2019-05-10 00:00:00","goose",572
"775",775,775,"2019-05-11 00:00:00","goose",783
"776",776,776,"2019-05-12 00:00:00","goose",978
"777",777,777,"2019-05-13 00:00:00","goose",1850
"778",778,778,"2019-05-14 00:00:00","goose",1490
"779",779,779,"2019-05-15 00:00:00","goose",934
"780",780,780,"2019-05-16 00:00:00","goose",738
"781",781,781,"2019-05-17 00:00:00","goose",623
"782",782,782,"2019-05-18 00:00:00","goose",538
"783",783,783,"2019-05-19 00:00:00","goose",487
"784",784,784,"2019-05-20 00:00:00","goose",438
"785",785,785,"2019-05-21 00:00:00","goose",385
"786",786,786,"2019-05-22 00:00:00","goose",349
"787",787,787,"2019-05-23 00:00:00","goose",336
"788",788,788,"2019-05-24 00:00:00","goose",342
"789",789,789,"2019-05-25 00:00:00","goose",294
"790",790,790,"2019-05-26 00:00:00","goose",304
"791",791,791,"2019-05-27 00:00:00","goose",282
"792",792,792,"2019-05-28 00:00:00","goose",335
"793",793,793,"2019-05-29 00:00:00","goose",297
"794",794,794,"2019-05-30 00:00:00","goose",254
"795",795,795,"2019-05-31 00:00:00","goose",333
"796",796,796,"2019-06-01 00:00:00","goose",245
"797",797,797,"2019-06-02 00:00:00","goose",234
"798",798,798,"2019-06-03 00:00:00","goose",261
"799",799,799,"2019-06-04 00:00:00","goose",219
"800",800,800,"2019-06-05 00:00:00","goose",204
"801",801,801,"2019-06-06 00:00:00","goose",194
"802",802,802,"2019-06-07 00:00:00","goose",186
"803",803,803,"2019-06-08 00:00:00","goose",178
"804",804,804,"2019-06-09 00:00:00","goose",176
"805",805,805,"2019-06-10 00:00:00","goose",234
"806",806,806,"2019-06-11 00:00:00","goose",247
"807",807,807,"2019-06-12 00:00:00","goose",204
"808",808,808,"2019-06-13 00:00:00","goose",329
"809",809,809,"2019-06-14 00:00:00","goose",333
"810",810,810,"2019-06-15 00:00:00","goose",213
"811",811,811,"2019-06-16 00:00:00","goose",187
"812",812,812,"2019-06-17 00:00:00","goose",181
"813",813,813,"2019-06-18 00:00:00","goose",240
"814",814,814,"2019-06-19 00:00:00","goose",207
"815",815,815,"2019-06-20 00:00:00","goose",170
"816",816,816,"2019-06-21 00:00:00","goose",149
"817",817,817,"2019-06-22 00:00:00","goose",136
"818",818,818,"2019-06-23 00:00:00","goose",129
"819",819,819,"2019-06-24 00:00:00","goose",124
"820",820,820,"2019-06-25 00:00:00","goose",172
"821",821,821,"2019-06-26 00:00:00","goose",169
"822",822,822,"2019-06-27 00:00:00","goose",134
"823",823,823,"2019-06-28 00:00:00","goose",163
"824",824,824,"2019-06-29 00:00:00","goose",125
"825",825,825,"2019-06-30 00:00:00","goose",126
"826",826,826,"2019-07-01 00:00:00","goose",111
"827",827,827,"2019-07-02 00:00:00","goose",98.8
"828",828,828,"2019-07-03 00:00:00","goose",121
"829",829,829,"2019-07-04 00:00:00","goose",139
"830",830,830,"2019-07-05 00:00:00","goose",121
"831",831,831,"2019-07-06 00:00:00","goose",117
"832",832,832,"2019-07-07 00:00:00","goose",118
"833",833,833,"2019-07-08 00:00:00","goose",149
"834",834,834,"2019-07-09 00:00:00","goose",149
"835",835,835,"2019-07-10 00:00:00","goose",116
"836",836,836,"2019-07-11 00:00:00","goose",110
"837",837,837,"2019-07-12 00:00:00","goose",229
"838",838,838,"2019-07-13 00:00:00","goose",143
"839",839,839,"2019-07-14 00:00:00","goose",103
"840",840,840,"2019-07-15 00:00:00","goose",85.5
"841",841,841,"2019-07-16 00:00:00","goose",76.2
"842",842,842,"2019-07-17 00:00:00","goose",72.7
"843",843,843,"2019-07-18 00:00:00","goose",103
"844",844,844,"2019-07-19 00:00:00","goose",84.9
"845",845,845,"2019-07-20 00:00:00","goose",67.8
"846",846,846,"2019-07-21 00:00:00","goose",79.5
"847",847,847,"2019-07-22 00:00:00","goose",159
"848",848,848,"2019-07-23 00:00:00","goose",145
"849",849,849,"2019-07-24 00:00:00","goose",133
"850",850,850,"2019-07-25 00:00:00","goose",86
"851",851,851,"2019-07-26 00:00:00","goose",66.3
"852",852,852,"2019-07-27 00:00:00","goose",57.2
"853",853,853,"2019-07-28 00:00:00","goose",52.4
"854",854,854,"2019-07-29 00:00:00","goose",47
"855",855,855,"2019-07-30 00:00:00","goose",41.2
"856",856,856,"2019-07-31 00:00:00","goose",38.3
"857",857,857,"2019-08-01 00:00:00","goose",54.5
"858",858,858,"2019-08-02 00:00:00","goose",44.8
"859",859,859,"2019-08-03 00:00:00","goose",39.1
"860",860,860,"2019-08-04 00:00:00","goose",35.7
"861",861,861,"2019-08-05 00:00:00","goose",32.4
"862",862,862,"2019-08-06 00:00:00","goose",29.6
"863",863,863,"2019-08-07 00:00:00","goose",27.7
"864",864,864,"2019-08-08 00:00:00","goose",39.7
"865",865,865,"2019-08-09 00:00:00","goose",51.1
"866",866,866,"2019-08-10 00:00:00","goose",33.2
"867",867,867,"2019-08-11 00:00:00","goose",29.5
"868",868,868,"2019-08-12 00:00:00","goose",31.6
"869",869,869,"2019-08-13 00:00:00","goose",30.1
"870",870,870,"2019-08-14 00:00:00","goose",33.9
"871",871,871,"2019-08-15 00:00:00","goose",124
"872",872,872,"2019-08-16 00:00:00","goose",217
"873",873,873,"2019-08-17 00:00:00","goose",82.2
"874",874,874,"2019-08-18 00:00:00","goose",55
"875",875,875,"2019-08-19 00:00:00","goose",46.7
"876",876,876,"2019-08-20 00:00:00","goose",71.1
"877",877,877,"2019-08-21 00:00:00","goose",86.9
"878",878,878,"2019-08-22 00:00:00","goose",49.1
"879",879,879,"2019-08-23 00:00:00","goose",42.4
"880",880,880,"2019-08-24 00:00:00","goose",45.5
"881",881,881,"2019-08-25 00:00:00","goose",40.4
"882",882,882,"2019-08-26 00:00:00","goose",34.9
"883",883,883,"2019-08-27 00:00:00","goose",29.9
"884",884,884,"2019-08-28 00:00:00","goose",32.4
"885",885,885,"2019-08-29 00:00:00","goose",57.3
"886",886,886,"2019-08-30 00:00:00","goose",35.9
"887",887,887,"2019-08-31 00:00:00","goose",27.2
"888",888,888,"2019-09-01 00:00:00","goose",23.4
"889",889,889,"2019-09-02 00:00:00","goose",30
"890",890,890,"2019-09-03 00:00:00","goose",164
"891",891,891,"2019-09-04 00:00:00","goose",62.6
"892",892,892,"2019-09-05 00:00:00","goose",40.4
"893",893,893,"2019-09-06 00:00:00","goose",29.9
"894",894,894,"2019-09-07 00:00:00","goose",25
"895",895,895,"2019-09-08 00:00:00","goose",22.5
"896",896,896,"2019-09-09 00:00:00","goose",20.8
"897",897,897,"2019-09-10 00:00:00","goose",19.8
"898",898,898,"2019-09-11 00:00:00","goose",18.8
"899",899,899,"2019-09-12 00:00:00","goose",24.2
"900",900,900,"2019-09-13 00:00:00","goose",27.3
"901",901,901,"2019-09-14 00:00:00","goose",23
"902",902,902,"2019-09-15 00:00:00","goose",25
"903",903,903,"2019-09-16 00:00:00","goose",23.4
"904",904,904,"2019-09-17 00:00:00","goose",21.7
"905",905,905,"2019-09-18 00:00:00","goose",19.4
"906",906,906,"2019-09-19 00:00:00","goose",17.1
"907",907,907,"2019-09-20 00:00:00","goose",15.6
"908",908,908,"2019-09-21 00:00:00","goose",14.4
"909",909,909,"2019-09-22 00:00:00","goose",14.6
"910",910,910,"2019-09-23 00:00:00","goose",14.7
"911",911,911,"2019-09-24 00:00:00","goose",13.2
"912",912,912,"2019-09-25 00:00:00","goose",11.9
"913",913,913,"2019-09-26 00:00:00","goose",11
"914",914,914,"2019-09-27 00:00:00","goose",10.5
"915",915,915,"2019-09-28 00:00:00","goose",9.92
"916",916,916,"2019-09-29 00:00:00","goose",10.3
"917",917,917,"2019-09-30 00:00:00","goose",11.6
