"","DateTime","FW","WSSC","WA_GF","WA_LF","LW"
"1","dummy-row",NA,NA,NA,NA,NA
"2","dummy-row",NA,NA,NA,NA,NA
"3","dummy-row",NA,NA,NA,NA,NA
"4","dummy-row",NA,NA,NA,NA,NA
"5","dummy-row",NA,NA,NA,NA,NA
"6","dummy-row",NA,NA,NA,NA,NA
"7","dummy-row",NA,NA,NA,NA,NA
"8","dummy-row",NA,NA,NA,NA,NA
"9","dummy-row",NA,NA,NA,NA,NA
"10","dummy-row",NA,NA,NA,NA,NA
"384","2019-11-03 13:00:00",74.78,169.13,119.87,0,9.05
"385","2019-11-03 14:00:00",74.78,169.13,119.87,0,9.05
"386","2019-11-03 15:00:00",74.78,169.13,119.87,0,9.05
"387","2019-11-03 16:00:00",74.78,169.13,119.87,0,9.05
"388","2019-11-03 17:00:00",74.78,169.13,119.87,0,9.05
"389","2019-11-03 18:00:00",74.78,169.13,119.87,0,9.05
"390","2019-11-03 19:00:00",74.78,169.13,119.87,0,9.05
"391","2019-11-03 20:00:00",74.78,169.13,119.87,0,9.05
"392","2019-11-03 21:00:00",74.78,169.13,119.87,0,9.05
"393","2019-11-03 22:00:00",74.78,169.13,119.87,0,9.05
"394","2019-11-04 00:00:00",79.73,181.73,111.74,0,9.17
"395","2019-11-04 01:00:00",79.73,181.73,111.74,0,9.17
"396","2019-11-04 02:00:00",79.73,181.73,111.74,0,9.17
"397","2019-11-04 03:00:00",79.73,181.73,111.74,0,9.17
"398","2019-11-04 04:00:00",79.73,181.73,111.74,0,9.17
"399","2019-11-04 05:00:00",79.73,181.73,111.74,0,9.17
"400","2019-11-04 06:00:00",79.73,181.73,111.74,0,9.17
"401","2019-11-04 07:00:00",79.73,181.73,111.74,0,9.17
"402","2019-11-04 08:00:00",79.73,181.73,111.74,0,9.17
"403","2019-11-04 09:00:00",79.73,181.73,111.74,0,9.17
"404","2019-11-04 10:00:00",79.73,181.73,111.74,0,9.17
"405","2019-11-04 11:00:00",79.73,181.73,111.74,0,9.17
"406","2019-11-04 12:00:00",79.73,181.73,111.74,0,9.17
"407","2019-11-04 13:00:00",79.73,181.73,111.74,0,9.17
"408","2019-11-04 14:00:00",79.73,181.73,111.74,0,9.17
"409","2019-11-04 15:00:00",79.73,181.73,111.74,0,9.17
"410","2019-11-04 16:00:00",79.73,181.73,111.74,0,9.17
"411","2019-11-04 17:00:00",79.73,181.73,111.74,0,9.17
"412","2019-11-04 18:00:00",79.73,181.73,111.74,0,9.17
"413","2019-11-04 19:00:00",79.73,181.73,111.74,0,9.17
"414","2019-11-04 20:00:00",79.73,181.73,111.74,0,9.17
"415","2019-11-04 21:00:00",79.73,181.73,111.74,0,9.17
"416","2019-11-04 22:00:00",79.73,181.73,111.74,0,9.17
"417","2019-11-04 23:00:00",79.73,181.73,111.74,0,9.17
"418","2019-11-05 00:00:00",88.28,161.98,127.44,0,9.36
"419","2019-11-05 01:00:00",88.28,161.98,127.44,0,9.36
"420","2019-11-05 02:00:00",88.28,161.98,127.44,0,9.36
"421","2019-11-05 03:00:00",88.28,161.98,127.44,0,9.36
"422","2019-11-05 04:00:00",88.28,161.98,127.44,0,9.36
"423","2019-11-05 05:00:00",88.28,161.98,127.44,0,9.36
"424","2019-11-05 06:00:00",88.28,161.98,127.44,0,9.36
"425","2019-11-05 07:00:00",88.28,161.98,127.44,0,9.36
"426","2019-11-05 08:00:00",88.28,161.98,127.44,0,9.36
"427","2019-11-05 09:00:00",88.28,161.98,127.44,0,9.36
"428","2019-11-05 10:00:00",88.28,161.98,127.44,0,9.36
"429","2019-11-05 11:00:00",88.28,161.98,127.44,0,9.36
"430","2019-11-05 12:00:00",88.28,161.98,127.44,0,9.36
"431","2019-11-05 13:00:00",88.28,161.98,127.44,0,9.36
"432","2019-11-05 14:00:00",88.28,161.98,127.44,0,9.36
"433","2019-11-05 15:00:00",88.28,161.98,127.44,0,9.36
"434","2019-11-05 16:00:00",88.28,161.98,127.44,0,9.36
"435","2019-11-05 17:00:00",88.28,161.98,127.44,0,9.36
"436","2019-11-05 18:00:00",88.28,161.98,127.44,0,9.36
"437","2019-11-05 19:00:00",88.28,161.98,127.44,0,9.36
"438","2019-11-05 20:00:00",88.28,161.98,127.44,0,9.36
"439","2019-11-05 21:00:00",88.28,161.98,127.44,0,9.36
"440","2019-11-05 22:00:00",88.28,161.98,127.44,0,9.36
"441","2019-11-05 23:00:00",88.28,161.98,127.44,0,9.36
"442","2019-11-06 00:00:00",74.46,155.52,132.65,0,9.09
"443","2019-11-06 01:00:00",74.46,155.52,132.65,0,9.09
"444","2019-11-06 02:00:00",74.46,155.52,132.65,0,9.09
"445","2019-11-06 03:00:00",74.46,155.52,132.65,0,9.09
"446","2019-11-06 04:00:00",74.46,155.52,132.65,0,9.09
"447","2019-11-06 05:00:00",74.46,155.52,132.65,0,9.09
"448","2019-11-06 06:00:00",74.46,155.52,132.65,0,9.09
"449","2019-11-06 07:00:00",74.46,155.52,132.65,0,9.09
"450","2019-11-06 08:00:00",74.46,155.52,132.65,0,9.09
"451","2019-11-06 09:00:00",74.46,155.52,132.65,0,9.09
"452","2019-11-06 10:00:00",74.46,155.52,132.65,0,9.09
"453","2019-11-06 11:00:00",74.46,155.52,132.65,0,9.09
"454","2019-11-06 12:00:00",74.46,155.52,132.65,0,9.09
"455","2019-11-06 13:00:00",74.46,155.52,132.65,0,9.09
"456","2019-11-06 14:00:00",74.46,155.52,132.65,0,9.09
"457","2019-11-06 15:00:00",74.46,155.52,132.65,0,9.09
"458","2019-11-06 16:00:00",74.46,155.52,132.65,0,9.09
"459","2019-11-06 17:00:00",74.46,155.52,132.65,0,9.09
"460","2019-11-06 18:00:00",74.46,155.52,132.65,0,9.09
"461","2019-11-06 19:00:00",74.46,155.52,132.65,0,9.09
"462","2019-11-06 20:00:00",74.46,155.52,132.65,0,9.09
"463","2019-11-06 21:00:00",74.46,155.52,132.65,0,9.09
"464","2019-11-06 22:00:00",74.46,155.52,132.65,0,9.09
"465","2019-11-06 23:00:00",74.46,155.52,132.65,0,9.09
"466","2019-11-07 00:00:00",72.44,163.6,114.63,0,9.24
"467","2019-11-07 01:00:00",72.44,163.6,114.63,0,9.24
"468","2019-11-07 02:00:00",72.44,163.6,114.63,0,9.24
"469","2019-11-07 03:00:00",72.44,163.6,114.63,0,9.24
"470","2019-11-07 04:00:00",72.44,163.6,114.63,0,9.24
"471","2019-11-07 05:00:00",72.44,163.6,114.63,0,9.24
"472","2019-11-07 06:00:00",72.44,163.6,114.63,0,9.24
"473","2019-11-07 07:00:00",72.44,163.6,114.63,0,9.24
"474","2019-11-07 08:00:00",72.44,163.6,114.63,0,9.24
"475","2019-11-07 09:00:00",72.44,163.6,114.63,0,9.24
"476","2019-11-07 10:00:00",72.44,163.6,114.63,0,9.24
"477","2019-11-07 11:00:00",72.44,163.6,114.63,0,9.24
"478","2019-11-07 12:00:00",72.44,163.6,114.63,0,9.24
"479","2019-11-07 13:00:00",72.44,163.6,114.63,0,9.24
"480","2019-11-07 14:00:00",72.44,163.6,114.63,0,9.24
"481","2019-11-07 15:00:00",72.44,163.6,114.63,0,9.24
"482","2019-11-07 16:00:00",72.44,163.6,114.63,0,9.24
"483","2019-11-07 17:00:00",72.44,163.6,114.63,0,9.24
"484","2019-11-07 18:00:00",72.44,163.6,114.63,0,9.24
"485","2019-11-07 19:00:00",72.44,163.6,114.63,0,9.24
"486","2019-11-07 20:00:00",72.44,163.6,114.63,0,9.24
"487","2019-11-07 21:00:00",72.44,163.6,114.63,0,9.24
"488","2019-11-07 22:00:00",72.44,163.6,114.63,0,9.24
"489","2019-11-07 23:00:00",72.44,163.6,114.63,0,9.24
"490","2019-11-08 00:00:00",70.32,154.94,133.41,0,9.17
"491","2019-11-08 01:00:00",70.32,154.94,133.41,0,9.17
"492","2019-11-08 02:00:00",70.32,154.94,133.41,0,9.17
"493","2019-11-08 03:00:00",70.32,154.94,133.41,0,9.17
"494","2019-11-08 04:00:00",70.32,154.94,133.41,0,9.17
"495","2019-11-08 05:00:00",70.32,154.94,133.41,0,9.17
"496","2019-11-08 06:00:00",70.32,154.94,133.41,0,9.17
"497","2019-11-08 07:00:00",70.32,154.94,133.41,0,9.17
"498","2019-11-08 08:00:00",70.32,154.94,133.41,0,9.17
"499","2019-11-08 09:00:00",70.32,154.94,133.41,0,9.17
"500","2019-11-08 10:00:00",70.32,154.94,133.41,0,9.17
"501","2019-11-08 11:00:00",70.32,154.94,133.41,0,9.17
"502","2019-11-08 12:00:00",70.32,154.94,133.41,0,9.17
"503","2019-11-08 13:00:00",70.32,154.94,133.41,0,9.17
"504","2019-11-08 14:00:00",70.32,154.94,133.41,0,9.17
"505","2019-11-08 15:00:00",70.32,154.94,133.41,0,9.17
"506","2019-11-08 16:00:00",70.32,154.94,133.41,0,9.17
"507","2019-11-08 17:00:00",70.32,154.94,133.41,0,9.17
"508","2019-11-08 18:00:00",70.32,154.94,133.41,0,9.17
"509","2019-11-08 19:00:00",70.32,154.94,133.41,0,9.17
"510","2019-11-08 20:00:00",70.32,154.94,133.41,0,9.17
"511","2019-11-08 21:00:00",70.32,154.94,133.41,0,9.17
"512","2019-11-08 22:00:00",70.32,154.94,133.41,0,9.17
"513","2019-11-08 23:00:00",70.32,154.94,133.41,0,9.17
"514","2019-11-09 00:00:00",83.32,158.47,125.41,0,9.17
"515","2019-11-09 01:00:00",83.32,158.47,125.41,0,9.17
"516","2019-11-09 02:00:00",83.32,158.47,125.41,0,9.17
"517","2019-11-09 03:00:00",83.32,158.47,125.41,0,9.17
"518","2019-11-09 04:00:00",83.32,158.47,125.41,0,9.17
"519","2019-11-09 05:00:00",83.32,158.47,125.41,0,9.17
"520","2019-11-09 06:00:00",83.32,158.47,125.41,0,9.17
"521","2019-11-09 07:00:00",83.32,158.47,125.41,0,9.17
"522","2019-11-09 08:00:00",83.32,158.47,125.41,0,9.17
"523","2019-11-09 09:00:00",83.32,158.47,125.41,0,9.17
"524","2019-11-09 10:00:00",83.32,158.47,125.41,0,9.17
"525","2019-11-09 11:00:00",83.32,158.47,125.41,0,9.17
"526","2019-11-09 12:00:00",83.32,158.47,125.41,0,9.17
"527","2019-11-09 13:00:00",83.32,158.47,125.41,0,9.17
"528","2019-11-09 14:00:00",83.32,158.47,125.41,0,9.17
"529","2019-11-09 15:00:00",83.32,158.47,125.41,0,9.17
"530","2019-11-09 16:00:00",83.32,158.47,125.41,0,9.17
"531","2019-11-09 17:00:00",83.32,158.47,125.41,0,9.17
"532","2019-11-09 18:00:00",83.32,158.47,125.41,0,9.17
"533","2019-11-09 19:00:00",83.32,158.47,125.41,0,9.17
"534","2019-11-09 20:00:00",83.32,158.47,125.41,0,9.17
"535","2019-11-09 21:00:00",83.32,158.47,125.41,0,9.17
"536","2019-11-09 22:00:00",83.32,158.47,125.41,0,9.17
"537","2019-11-09 23:00:00",83.32,158.47,125.41,0,9.17
"538","2019-11-10 00:00:00",77.98,150.26,122.52,0,9.49
"539","2019-11-10 01:00:00",77.98,150.26,122.52,0,9.49
"540","2019-11-10 02:00:00",77.98,150.26,122.52,0,9.49
"541","2019-11-10 03:00:00",77.98,150.26,122.52,0,9.49
"542","2019-11-10 04:00:00",77.98,150.26,122.52,0,9.49
"543","2019-11-10 05:00:00",77.98,150.26,122.52,0,9.49
"544","2019-11-10 06:00:00",77.98,150.26,122.52,0,9.49
"545","2019-11-10 07:00:00",77.98,150.26,122.52,0,9.49
"546","2019-11-10 08:00:00",77.98,150.26,122.52,0,9.49
"547","2019-11-10 09:00:00",77.98,150.26,122.52,0,9.49
"548","2019-11-10 10:00:00",77.98,150.26,122.52,0,9.49
"549","2019-11-10 11:00:00",77.98,150.26,122.52,0,9.49
"550","2019-11-10 12:00:00",77.98,150.26,122.52,0,9.49
"551","2019-11-10 13:00:00",77.98,150.26,122.52,0,9.49
"552","2019-11-10 14:00:00",77.98,150.26,122.52,0,9.49
"553","2019-11-10 15:00:00",77.98,150.26,122.52,0,9.49
"554","2019-11-10 16:00:00",77.98,150.26,122.52,0,9.49
"555","2019-11-10 17:00:00",77.98,150.26,122.52,0,9.49
"556","2019-11-10 18:00:00",77.98,150.26,122.52,0,9.49
"557","2019-11-10 19:00:00",77.98,150.26,122.52,0,9.49
"558","2019-11-10 20:00:00",77.98,150.26,122.52,0,9.49
"559","2019-11-10 21:00:00",77.98,150.26,122.52,0,9.49
"560","2019-11-10 22:00:00",77.98,150.26,122.52,0,9.49
"561","2019-11-10 23:00:00",77.98,150.26,122.52,0,9.49
"562","2019-11-11 00:00:00",80.01,156.13,123.72,0,9.44
"563","2019-11-11 01:00:00",80.01,156.13,123.72,0,9.44
"564","2019-11-11 02:00:00",80.01,156.13,123.72,0,9.44
"565","2019-11-11 03:00:00",80.01,156.13,123.72,0,9.44
"566","2019-11-11 04:00:00",80.01,156.13,123.72,0,9.44
"567","2019-11-11 05:00:00",80.01,156.13,123.72,0,9.44
"568","2019-11-11 06:00:00",80.01,156.13,123.72,0,9.44
"569","2019-11-11 07:00:00",80.01,156.13,123.72,0,9.44
"570","2019-11-11 08:00:00",80.01,156.13,123.72,0,9.44
"571","2019-11-11 09:00:00",80.01,156.13,123.72,0,9.44
"572","2019-11-11 10:00:00",80.01,156.13,123.72,0,9.44
"573","2019-11-11 11:00:00",80.01,156.13,123.72,0,9.44
"574","2019-11-11 12:00:00",80.01,156.13,123.72,0,9.44
"575","2019-11-11 13:00:00",80.01,156.13,123.72,0,9.44
"576","2019-11-11 14:00:00",80.01,156.13,123.72,0,9.44
"577","2019-11-11 15:00:00",80.01,156.13,123.72,0,9.44
"578","2019-11-11 16:00:00",80.01,156.13,123.72,0,9.44
"579","2019-11-11 17:00:00",80.01,156.13,123.72,0,9.44
"580","2019-11-11 18:00:00",80.01,156.13,123.72,0,9.44
"581","2019-11-11 19:00:00",80.01,156.13,123.72,0,9.44
"582","2019-11-11 20:00:00",80.01,156.13,123.72,0,9.44
"583","2019-11-11 21:00:00",80.01,156.13,123.72,0,9.44
"584","2019-11-11 22:00:00",80.01,156.13,123.72,0,9.44
"585","2019-11-11 23:00:00",80.01,156.13,123.72,0,9.44
"586","2019-11-12 00:00:00",92.68,155.08,116,0,9.43
"587","2019-11-12 01:00:00",92.68,155.08,116,0,9.43
"588","2019-11-12 02:00:00",92.68,155.08,116,0,9.43
"589","2019-11-12 03:00:00",92.68,155.08,116,0,9.43
"590","2019-11-12 04:00:00",92.68,155.08,116,0,9.43
"591","2019-11-12 05:00:00",92.68,155.08,116,0,9.43
"592","2019-11-12 06:00:00",92.68,155.08,116,0,9.43
"593","2019-11-12 07:00:00",92.68,155.08,116,0,9.43
"594","2019-11-12 08:00:00",92.68,155.08,116,0,9.43
"595","2019-11-12 09:00:00",92.68,155.08,116,0,9.43
"596","2019-11-12 10:00:00",92.68,155.08,116,0,9.43
"597","2019-11-12 11:00:00",92.68,155.08,116,0,9.43
"598","2019-11-12 12:00:00",92.68,155.08,116,0,9.43
"599","2019-11-12 13:00:00",92.68,155.08,116,0,9.43
"600","2019-11-12 14:00:00",92.68,155.08,116,0,9.43
"601","2019-11-12 15:00:00",92.68,155.08,116,0,9.43
"602","2019-11-12 16:00:00",92.68,155.08,116,0,9.43
"603","2019-11-12 17:00:00",92.68,155.08,116,0,9.43
"604","2019-11-12 18:00:00",92.68,155.08,116,0,9.43
"605","2019-11-12 19:00:00",92.68,155.08,116,0,9.43
"606","2019-11-12 20:00:00",92.68,155.08,116,0,9.43
"607","2019-11-12 21:00:00",92.68,155.08,116,0,9.43
"608","2019-11-12 22:00:00",92.68,155.08,116,0,9.43
"609","2019-11-12 23:00:00",92.68,155.08,116,0,9.43
"610","2019-11-13 00:00:00",67.81,165.12,112.25,0,9.25
"611","2019-11-13 01:00:00",67.81,165.12,112.25,0,9.25
"612","2019-11-13 02:00:00",67.81,165.12,112.25,0,9.25
"613","2019-11-13 03:00:00",67.81,165.12,112.25,0,9.25
"614","2019-11-13 04:00:00",67.81,165.12,112.25,0,9.25
"615","2019-11-13 05:00:00",67.81,165.12,112.25,0,9.25
"616","2019-11-13 06:00:00",67.81,165.12,112.25,0,9.25
"617","2019-11-13 07:00:00",67.81,165.12,112.25,0,9.25
"618","2019-11-13 08:00:00",67.81,165.12,112.25,0,9.25
"619","2019-11-13 09:00:00",67.81,165.12,112.25,0,9.25
"620","2019-11-13 10:00:00",67.81,165.12,112.25,0,9.25
"621","2019-11-13 11:00:00",67.81,165.12,112.25,0,9.25
"622","2019-11-13 12:00:00",67.81,165.12,112.25,0,9.25
"623","2019-11-13 13:00:00",67.81,165.12,112.25,0,9.25
"624","2019-11-13 14:00:00",67.81,165.12,112.25,0,9.25
"625","2019-11-13 15:00:00",67.81,165.12,112.25,0,9.25
"626","2019-11-13 16:00:00",67.81,165.12,112.25,0,9.25
"627","2019-11-13 17:00:00",67.81,165.12,112.25,0,9.25
"628","2019-11-13 18:00:00",67.81,165.12,112.25,0,9.25
"629","2019-11-13 19:00:00",67.81,165.12,112.25,0,9.25
"630","2019-11-13 20:00:00",67.81,165.12,112.25,0,9.25
"631","2019-11-13 21:00:00",67.81,165.12,112.25,0,9.25
"632","2019-11-13 22:00:00",67.81,165.12,112.25,0,9.25
"633","2019-11-13 23:00:00",67.81,165.12,112.25,0,9.25
"634","2019-11-14 00:00:00",84.29,148.92,112.91,0,9.35
"635","2019-11-14 01:00:00",84.29,148.92,112.91,0,9.35
"636","2019-11-14 02:00:00",84.29,148.92,112.91,0,9.35
"637","2019-11-14 03:00:00",84.29,148.92,112.91,0,9.35
"638","2019-11-14 04:00:00",84.29,148.92,112.91,0,9.35
"639","2019-11-14 05:00:00",84.29,148.92,112.91,0,9.35
"640","2019-11-14 06:00:00",84.29,148.92,112.91,0,9.35
"641","2019-11-14 07:00:00",84.29,148.92,112.91,0,9.35
"642","2019-11-14 08:00:00",84.29,148.92,112.91,0,9.35
"643","2019-11-14 09:00:00",84.29,148.92,112.91,0,9.35
"644","2019-11-14 10:00:00",84.29,148.92,112.91,0,9.35
"645","2019-11-14 11:00:00",84.29,148.92,112.91,0,9.35
"646","2019-11-14 12:00:00",84.29,148.92,112.91,0,9.35
"647","2019-11-14 13:00:00",84.29,148.92,112.91,0,9.35
"648","2019-11-14 14:00:00",84.29,148.92,112.91,0,9.35
"649","2019-11-14 15:00:00",84.29,148.92,112.91,0,9.35
"650","2019-11-14 16:00:00",84.29,148.92,112.91,0,9.35
"651","2019-11-14 17:00:00",84.29,148.92,112.91,0,9.35
"652","2019-11-14 18:00:00",84.29,148.92,112.91,0,9.35
"653","2019-11-14 19:00:00",84.29,148.92,112.91,0,9.35
"654","2019-11-14 20:00:00",84.29,148.92,112.91,0,9.35
"655","2019-11-14 21:00:00",84.29,148.92,112.91,0,9.35
"656","2019-11-14 22:00:00",84.29,148.92,112.91,0,9.35
"657","2019-11-14 23:00:00",84.29,148.92,112.91,0,9.35
"658","2019-11-15 00:00:00",79.75,113.31,114.88,0,9.69
"659","2019-11-15 01:00:00",79.75,113.31,114.88,0,9.69
"660","2019-11-15 02:00:00",79.75,113.31,114.88,0,9.69
"661","2019-11-15 03:00:00",79.75,113.31,114.88,0,9.69
"662","2019-11-15 04:00:00",79.75,113.31,114.88,0,9.69
"663","2019-11-15 05:00:00",79.75,113.31,114.88,0,9.69
"664","2019-11-15 06:00:00",79.75,113.31,114.88,0,9.69
"665","2019-11-15 07:00:00",79.75,113.31,114.88,0,9.69
"666","2019-11-15 08:00:00",79.75,113.31,114.88,0,9.69
"667","2019-11-15 09:00:00",79.75,113.31,114.88,0,9.69
"668","2019-11-15 10:00:00",79.75,113.31,114.88,0,9.69
"669","2019-11-15 11:00:00",79.75,113.31,114.88,0,9.69
"670","2019-11-15 12:00:00",79.75,113.31,114.88,0,9.69
"671","2019-11-15 13:00:00",79.75,113.31,114.88,0,9.69
"672","2019-11-15 14:00:00",79.75,113.31,114.88,0,9.69
"673","2019-11-15 15:00:00",79.75,113.31,114.88,0,9.69
"674","2019-11-15 16:00:00",79.75,113.31,114.88,0,9.69
"675","2019-11-15 17:00:00",79.75,113.31,114.88,0,9.69
"676","2019-11-15 18:00:00",79.75,113.31,114.88,0,9.69
"677","2019-11-15 19:00:00",79.75,113.31,114.88,0,9.69
"678","2019-11-15 20:00:00",79.75,113.31,114.88,0,9.69
"679","2019-11-15 21:00:00",79.75,113.31,114.88,0,9.69
"680","2019-11-15 22:00:00",79.75,113.31,114.88,0,9.69
"681","2019-11-15 23:00:00",79.75,113.31,114.88,0,9.69
"682","2019-11-16 00:00:00",89.44,102.38,110.26,0,9.76
"683","2019-11-16 01:00:00",89.44,102.38,110.26,0,9.76
"684","2019-11-16 02:00:00",89.44,102.38,110.26,0,9.76
"685","2019-11-16 03:00:00",89.44,102.38,110.26,0,9.76
"686","2019-11-16 04:00:00",89.44,102.38,110.26,0,9.76
"687","2019-11-16 05:00:00",89.44,102.38,110.26,0,9.76
"688","2019-11-16 06:00:00",89.44,102.38,110.26,0,9.76
"689","2019-11-16 07:00:00",89.44,102.38,110.26,0,9.76
"690","2019-11-16 08:00:00",89.44,102.38,110.26,0,9.76
"691","2019-11-16 09:00:00",89.44,102.38,110.26,0,9.76
"692","2019-11-16 10:00:00",89.44,102.38,110.26,0,9.76
"693","2019-11-16 11:00:00",89.44,102.38,110.26,0,9.76
"694","2019-11-16 12:00:00",89.44,102.38,110.26,0,9.76
"695","2019-11-16 13:00:00",89.44,102.38,110.26,0,9.76
"696","2019-11-16 14:00:00",89.44,102.38,110.26,0,9.76
"697","2019-11-16 15:00:00",89.44,102.38,110.26,0,9.76
"698","2019-11-16 16:00:00",89.44,102.38,110.26,0,9.76
"699","2019-11-16 17:00:00",89.44,102.38,110.26,0,9.76
"700","2019-11-16 18:00:00",89.44,102.38,110.26,0,9.76
"701","2019-11-16 19:00:00",89.44,102.38,110.26,0,9.76
"702","2019-11-16 20:00:00",89.44,102.38,110.26,0,9.76
"703","2019-11-16 21:00:00",89.44,102.38,110.26,0,9.76
"704","2019-11-16 22:00:00",89.44,102.38,110.26,0,9.76
"705","2019-11-16 23:00:00",89.44,102.38,110.26,0,9.76
"706","2019-11-17 00:00:00",79.96,108.47,100.81,0,9.84
"707","2019-11-17 01:00:00",79.96,108.47,100.81,0,9.84
"708","2019-11-17 02:00:00",79.96,108.47,100.81,0,9.84
"709","2019-11-17 03:00:00",79.96,108.47,100.81,0,9.84
"710","2019-11-17 04:00:00",79.96,108.47,100.81,0,9.84
"711","2019-11-17 05:00:00",79.96,108.47,100.81,0,9.84
"712","2019-11-17 06:00:00",79.96,108.47,100.81,0,9.84
"713","2019-11-17 07:00:00",79.96,108.47,100.81,0,9.84
"714","2019-11-17 08:00:00",79.96,108.47,100.81,0,9.84
"715","2019-11-17 09:00:00",79.96,108.47,100.81,0,9.84
"716","2019-11-17 10:00:00",79.96,108.47,100.81,0,9.84
"717","2019-11-17 11:00:00",79.96,108.47,100.81,0,9.84
"718","2019-11-17 12:00:00",79.96,108.47,100.81,0,9.84
"719","2019-11-17 13:00:00",79.96,108.47,100.81,0,9.84
"720","2019-11-17 14:00:00",79.96,108.47,100.81,0,9.84
"721","2019-11-17 15:00:00",79.96,108.47,100.81,0,9.84
"722","2019-11-17 16:00:00",79.96,108.47,100.81,0,9.84
"723","2019-11-17 17:00:00",79.96,108.47,100.81,0,9.84
"724","2019-11-17 18:00:00",79.96,108.47,100.81,0,9.84
"725","2019-11-17 19:00:00",79.96,108.47,100.81,0,9.84
"726","2019-11-17 20:00:00",79.96,108.47,100.81,0,9.84
"727","2019-11-17 21:00:00",79.96,108.47,100.81,0,9.84
"728","2019-11-17 22:00:00",79.96,108.47,100.81,0,9.84
"729","2019-11-17 23:00:00",79.96,108.47,100.81,0,9.84
"730","2019-11-18 00:00:00",90.24,109.33,110.54,0,9.9
"731","2019-11-18 01:00:00",90.24,109.33,110.54,0,9.9
"732","2019-11-18 02:00:00",90.24,109.33,110.54,0,9.9
"733","2019-11-18 03:00:00",90.24,109.33,110.54,0,9.9
"734","2019-11-18 04:00:00",90.24,109.33,110.54,0,9.9
"735","2019-11-18 05:00:00",90.24,109.33,110.54,0,9.9
"736","2019-11-18 06:00:00",90.24,109.33,110.54,0,9.9
"737","2019-11-18 07:00:00",90.24,109.33,110.54,0,9.9
"738","2019-11-18 08:00:00",90.24,109.33,110.54,0,9.9
"739","2019-11-18 09:00:00",90.24,109.33,110.54,0,9.9
"740","2019-11-18 10:00:00",90.24,109.33,110.54,0,9.9
"741","2019-11-18 11:00:00",90.24,109.33,110.54,0,9.9
"742","2019-11-18 12:00:00",90.24,109.33,110.54,0,9.9
"743","2019-11-18 13:00:00",90.24,109.33,110.54,0,9.9
"744","2019-11-18 14:00:00",90.24,109.33,110.54,0,9.9
"745","2019-11-18 15:00:00",90.24,109.33,110.54,0,9.9
"746","2019-11-18 16:00:00",90.24,109.33,110.54,0,9.9
"747","2019-11-18 17:00:00",90.24,109.33,110.54,0,9.9
"748","2019-11-18 18:00:00",90.24,109.33,110.54,0,9.9
"749","2019-11-18 19:00:00",90.24,109.33,110.54,0,9.9
"750","2019-11-18 20:00:00",90.24,109.33,110.54,0,9.9
"751","2019-11-18 21:00:00",90.24,109.33,110.54,0,9.9
"752","2019-11-18 22:00:00",90.24,109.33,110.54,0,9.9
"753","2019-11-18 23:00:00",90.24,109.33,110.54,0,9.9
"754","2019-11-19 00:00:00",95.57,104.91,139.52,0,9.98
"755","2019-11-19 01:00:00",95.57,104.91,139.52,0,9.98
"756","2019-11-19 02:00:00",95.57,104.91,139.52,0,9.98
"757","2019-11-19 03:00:00",95.57,104.91,139.52,0,9.98
"758","2019-11-19 04:00:00",95.57,104.91,139.52,0,9.98
"759","2019-11-19 05:00:00",95.57,104.91,139.52,0,9.98
"760","2019-11-19 06:00:00",95.57,104.91,139.52,0,9.98
"761","2019-11-19 07:00:00",95.57,104.91,139.52,0,9.98
"762","2019-11-19 08:00:00",95.57,104.91,139.52,0,9.98
"763","2019-11-19 09:00:00",95.57,104.91,139.52,0,9.98
"764","2019-11-19 10:00:00",95.57,104.91,139.52,0,9.98
"765","2019-11-19 11:00:00",95.57,104.91,139.52,0,9.98
"766","2019-11-19 12:00:00",95.57,104.91,139.52,0,9.98
"767","2019-11-19 13:00:00",95.57,104.91,139.52,0,9.98
"768","2019-11-19 14:00:00",95.57,104.91,139.52,0,9.98
"769","2019-11-19 15:00:00",95.57,104.91,139.52,0,9.98
"770","2019-11-19 16:00:00",95.57,104.91,139.52,0,9.98
"771","2019-11-19 17:00:00",95.57,104.91,139.52,0,9.98
"772","2019-11-19 18:00:00",95.57,104.91,139.52,0,9.98
"773","2019-11-19 19:00:00",95.57,104.91,139.52,0,9.98
"774","2019-11-19 20:00:00",95.57,104.91,139.52,0,9.98
"775","2019-11-19 21:00:00",95.57,104.91,139.52,0,9.98
"776","2019-11-19 22:00:00",95.57,104.91,139.52,0,9.98
"777","2019-11-19 23:00:00",95.57,104.91,139.52,0,9.98
"778","2019-11-20 00:00:00",98.89,105.8,140.54,0,10.06
"779","2019-11-20 01:00:00",98.89,105.8,140.54,0,10.06
"780","2019-11-20 02:00:00",98.89,105.8,140.54,0,10.06
"781","2019-11-20 03:00:00",98.89,105.8,140.54,0,10.06
"782","2019-11-20 04:00:00",98.89,105.8,140.54,0,10.06
"783","2019-11-20 05:00:00",98.89,105.8,140.54,0,10.06
"784","2019-11-20 06:00:00",98.89,105.8,140.54,0,10.06
"785","2019-11-20 07:00:00",98.89,105.8,140.54,0,10.06
"786","2019-11-20 08:00:00",98.89,105.8,140.54,0,10.06
"787","2019-11-20 09:00:00",98.89,105.8,140.54,0,10.06
"788","2019-11-20 10:00:00",98.89,105.8,140.54,0,10.06
