"date","lfalls","seneca","goose","mon_jug","por","shen_mill","antietam","opequon","conoco","hanc","cacapon","sideling","paw","town","sbr","patterson","nbp_cumb","wills","luke","barnum","bloomington","kitzmiller","barton","jrr_level","sav_level","edwards_level","bennett","unity","cattail","hawlings","cedar"
"2019-11-18 07:00:00",2650,64.9,42.3,272,2510,827,148,82.6,171,807,99.3,4.08,705,11.6,239,19.1,294,45.3,238,170,57.3,74.7,6.27,1426.83,1428.46,3.25,23.9,14.7,14.7,14.1,5.21
"2019-11-18 08:00:00",2600,63,42.3,272,2510,930,148,82.6,174,807,99.3,4.08,711,11.1,239,19.1,294,45.3,238,170,57.3,74.7,6.27,1426.77,1428.44,3.26,23.9,15.3,14.7,14.1,5.21
"2019-11-18 09:00:00",2600,61.2,42.3,272,2510,895,148,83.8,176,807,99.3,4.08,705,11.1,239,19.1,294,45.3,238,167,57.3,74.7,6.27,1426.85,1428.42,3.26,23.9,15.3,14.7,14.1,5.21
"2019-11-18 10:00:00",2650,61.2,42.3,272,2510,852,148,85.1,176,807,99.3,4.08,705,11.1,239,19.1,294,45.3,238,170,57.3,74.7,6.27,1426.86,1428.41,3.27,23.9,15.3,14.7,14.1,5.21
"2019-11-18 11:00:00",2650,61.2,42.3,272,2490,827,148,86.3,176,807,99.3,4.08,711,11.6,239,19.1,294,45.3,238,167,57.3,74.7,6.27,1426.89,1428.39,3.27,23.9,15.3,14.7,14.1,4.87
"2019-11-18 12:00:00",2700,61.2,40.9,272,2470,827,148,85.1,176,807,99.3,4.08,711,11.1,239,19.1,294,45.3,238,170,57.3,74.7,6.27,1426.79,1428.36,3.27,23.9,15.3,14.7,14.1,5.21
"2019-11-18 13:00:00",2700,63,40.9,272,2470,827,148,85.1,176,807,97,4.08,711,11.1,235,19.1,294,45.3,241,173,57.3,74.7,6.27,1426.7,1428.34,3.28,23.9,15.3,14.7,13.4,5.21
"2019-11-18 14:00:00",2700,70.8,40.9,272,2470,827,145,85.1,176,807,97,4.08,705,11.1,235,19.1,294,45.3,241,170,57.3,74.7,6.27,1426.68,1428.32,3.28,23.9,15.3,14.7,14.1,5.21
"2019-11-18 15:00:00",2700,72.8,40.9,275,2470,827,145,87.6,176,807,97,4.31,711,11.6,235,19.1,294,45.3,238,167,57.3,74.7,6.27,1426.66,1428.31,3.28,23.9,15.3,14.7,14.1,5.21
"2019-11-18 16:00:00",2700,68.8,40.9,275,2440,827,145,88.8,176,807,97,4.08,711,11.6,235,19.1,294,45.3,238,167,57.3,74.7,6.27,1426.64,1428.29,3.28,23.9,14.7,14.7,14.1,5.21
