surveyid,fieldactivityid,source,sampletype,station,sampledate,layer,samplenumber,gmethod,tsn,latinname,size,method,parameter,reportingvalue,reportingunit,nodccode,speccode,serialnumber
443768,0,odu/pel,c,le3.6,2015-11-16t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,13504050,l,auto_pico,1148,20151116le3.6
443768,0,odu/pel,c,le3.6,2015-11-16t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,12003600,l,auto_pico,1148,20151116le3.6
443772,0,odu/pel,c,cb7.3e,2015-11-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,24007200,l,auto_pico,1148,20151117cb7.3e
443772,0,odu/pel,c,cb7.3e,2015-11-17t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,33009900,l,auto_pico,1148,20151117cb7.3e
443776,0,odu/pel,c,cb6.4,2015-11-24t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,31009300,l,auto_pico,1148,20151124cb6.4
443776,0,odu/pel,c,cb6.4,2015-11-24t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,26007800,l,auto_pico,1148,20151124cb6.4
443774,0,odu/pel,c,cb7.4,2015-11-24t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,21006300,l,auto_pico,1148,20151124cb7.4
443774,0,odu/pel,c,cb7.4,2015-11-24t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,21006300,l,auto_pico,1148,20151124cb7.4
443778,0,odu/pel,c,we4.2,2015-11-24t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,17005100,l,auto_pico,1148,20151124we4.2
443778,0,odu/pel,c,we4.2,2015-11-24t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,20506150,l,auto_pico,1148,20151124we4.2
443784,0,odu/pel,c,cb6.1,2015-12-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,12003600,l,auto_pico,1148,20151215cb6.1
443784,0,odu/pel,c,cb6.1,2015-12-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,12503750,l,auto_pico,1148,20151215cb6.1
443782,0,odu/pel,c,cb6.4,2015-12-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,17505250,l,auto_pico,1148,20151215cb6.4
443782,0,odu/pel,c,cb6.4,2015-12-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,15004500,l,auto_pico,1148,20151215cb6.4
443786,0,odu/pel,c,le3.6,2015-12-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,6501950,l,auto_pico,1148,20151215le3.6
443786,0,odu/pel,c,le3.6,2015-12-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,8002400,l,auto_pico,1148,20151215le3.6
443780,0,odu/pel,c,we4.2,2015-12-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,27008100,l,auto_pico,1148,20151215we4.2
443780,0,odu/pel,c,we4.2,2015-12-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,34510350,l,auto_pico,1148,20151215we4.2
443788,0,odu/pel,c,cb7.3e,2015-12-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,33510050,l,auto_pico,1148,20151217cb7.3e
443788,0,odu/pel,c,cb7.3e,2015-12-17t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,47014100,l,auto_pico,1148,20151217cb7.3e
443790,0,odu/pel,c,cb6.4,2016-01-11t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,7502250,l,auto_pico,1148,20160111cb6.4
443790,0,odu/pel,c,cb6.4,2016-01-11t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,19005700,l,auto_pico,1148,20160111cb6.4
443792,0,odu/pel,c,we4.2,2016-01-11t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,5501650,l,auto_pico,1148,20160111we4.2
443792,0,odu/pel,c,we4.2,2016-01-11t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,9502850,l,auto_pico,1148,20160111we4.2
443794,0,odu/pel,c,le3.6,2016-01-12t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,8002400,l,auto_pico,1148,20160112le3.6
443794,0,odu/pel,c,le3.6,2016-01-12t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,11003300,l,auto_pico,1148,20160112le3.6
443796,0,odu/pel,c,cb6.1,2016-01-14t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,8502550,l,auto_pico,1148,20160114cb6.1
443796,0,odu/pel,c,cb6.1,2016-01-14t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,9502850,l,auto_pico,1148,20160114cb6.1
443798,0,odu/pel,c,cb7.3e,2016-01-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,15504650,l,auto_pico,1148,20160115cb7.3e
443798,0,odu/pel,c,cb7.3e,2016-01-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,15004500,l,auto_pico,1148,20160115cb7.3e
443802,0,odu/pel,c,cb6.4,2016-02-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3000900,l,auto_pico,1148,20160209cb6.4
443802,0,odu/pel,c,cb6.4,2016-02-09t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,11503450,l,auto_pico,1148,20160209cb6.4
443800,0,odu/pel,c,we4.2,2016-02-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,4501350,l,auto_pico,1148,20160209we4.2
443800,0,odu/pel,c,we4.2,2016-02-09t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,5001500,l,auto_pico,1148,20160209we4.2
443810,0,odu/pel,c,cb6.1,2016-02-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,7502250,l,auto_pico,1148,20160217cb6.1
443810,0,odu/pel,c,cb6.1,2016-02-17t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3000900,l,auto_pico,1148,20160217cb6.1
443806,0,odu/pel,c,cb7.3e,2016-02-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,5001500,l,auto_pico,1148,20160217cb7.3e
443806,0,odu/pel,c,cb7.3e,2016-02-17t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,5001500,l,auto_pico,1148,20160217cb7.3e
443804,0,odu/pel,c,cb7.4,2016-02-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3501050,l,auto_pico,1148,20160217cb7.4
443804,0,odu/pel,c,cb7.4,2016-02-17t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,9502850,l,auto_pico,1148,20160217cb7.4
443808,0,odu/pel,c,le3.6,2016-02-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3501050,l,auto_pico,1148,20160217le3.6
443808,0,odu/pel,c,le3.6,2016-02-17t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,1000300,l,auto_pico,1148,20160217le3.6
443814,0,odu/pel,c,le5.2,2016-03-01t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,4001200,l,auto_pico,1148,20160301le5.2
443812,0,odu/pel,c,le5.4,2016-03-01t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2500750,l,auto_pico,1148,20160301le5.4
443816,0,odu/pel,c,ret5.2,2016-03-01t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,5001500,l,auto_pico,1148,20160301ret5.2
443818,0,odu/pel,c,tf4.2,2016-03-08t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3000900,l,auto_pico,1148,20160308tf4.2
443820,0,odu/pel,c,sbe5,2016-03-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,500150,l,auto_pico,1148,20160309sbe5
443826,0,odu/pel,c,cb6.4,2016-03-14t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3000900,l,auto_pico,1148,20160314cb6.4
443826,0,odu/pel,c,cb6.4,2016-03-14t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,4001200,l,auto_pico,1148,20160314cb6.4
443822,0,odu/pel,c,le5.5-w,2016-03-14t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,1500450,l,auto_pico,1148,20160314le5.5-w
443824,0,odu/pel,c,we4.2,2016-03-14t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3000900,l,auto_pico,1148,20160314we4.2
443824,0,odu/pel,c,we4.2,2016-03-14t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,4501350,l,auto_pico,1148,20160314we4.2
443828,0,odu/pel,c,cb7.3e,2016-03-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,13504050,l,auto_pico,1148,20160315cb7.3e
443828,0,odu/pel,c,cb7.3e,2016-03-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,22006600,l,auto_pico,1148,20160315cb7.3e
443830,0,odu/pel,c,tf5.5,2016-03-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,5001500,l,auto_pico,1148,20160315tf5.5
443832,0,odu/pel,c,cb6.1,2016-03-16t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,1500450,l,auto_pico,1148,20160316cb6.1
443832,0,odu/pel,c,cb6.1,2016-03-16t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,4501350,l,auto_pico,1148,20160316cb6.1
443838,0,odu/pel,c,cb7.4,2016-03-16t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,4001200,l,auto_pico,1148,20160316cb7.4
443838,0,odu/pel,c,cb7.4,2016-03-16t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,14504350,l,auto_pico,1148,20160316cb7.4
443834,0,odu/pel,c,le3.6,2016-03-16t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3501050,l,auto_pico,1148,20160316le3.6
443834,0,odu/pel,c,le3.6,2016-03-16t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,1000300,l,auto_pico,1148,20160316le3.6
443836,0,odu/pel,c,ret4.3,2016-03-16t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,500150,l,auto_pico,1148,20160316ret4.3
443840,0,odu/pel,c,ret3.1,2016-03-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,1000300,l,auto_pico,1148,20160317ret3.1
443842,0,odu/pel,c,tf3.3,2016-03-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,1500450,l,auto_pico,1148,20160317tf3.3
443844,0,odu/pel,c,sbe5,2016-04-14t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,4001200,l,auto_pico,1148,20160414sbe5
443846,0,odu/pel,c,tf5.5,2016-04-14t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,10003000,l,auto_pico,1148,20160414tf5.5
443854,0,odu/pel,c,cb6.4,2016-04-18t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,8502550,l,auto_pico,1148,20160418cb6.4
443854,0,odu/pel,c,cb6.4,2016-04-18t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,22006600,l,auto_pico,1148,20160418cb6.4
443852,0,odu/pel,c,cb7.3e,2016-04-18t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,27508250,l,auto_pico,1148,20160418cb7.3e
443852,0,odu/pel,c,cb7.3e,2016-04-18t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,30009000,l,auto_pico,1148,20160418cb7.3e
443850,0,odu/pel,c,cb7.4,2016-04-18t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,33510050,l,auto_pico,1148,20160418cb7.4
443850,0,odu/pel,c,cb7.4,2016-04-18t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,25507650,l,auto_pico,1148,20160418cb7.4
443848,0,odu/pel,c,le5.5-w,2016-04-18t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,27008100,l,auto_pico,1148,20160418le5.5-w
443856,0,odu/pel,c,we4.2,2016-04-18t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,11003300,l,auto_pico,1148,20160418we4.2
443856,0,odu/pel,c,we4.2,2016-04-18t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,17005100,l,auto_pico,1148,20160418we4.2
443858,0,odu/pel,c,tf4.2,2016-04-19t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,17505250,l,auto_pico,1148,20160419tf4.2
443860,0,odu/pel,c,ret3.1,2016-04-21t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,20006000,l,auto_pico,1148,20160421ret3.1
443862,0,odu/pel,c,tf3.3,2016-04-21t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,12003600,l,auto_pico,1148,20160421tf3.3
443866,0,odu/pel,c,cb6.1,2016-04-27t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,5001500,l,auto_pico,1148,20160427cb6.1
443866,0,odu/pel,c,cb6.1,2016-04-27t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,30509150,l,auto_pico,1148,20160427cb6.1
443864,0,odu/pel,c,ret4.3,2016-04-27t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2000600,l,auto_pico,1148,20160427ret4.3
443868,0,odu/pel,c,le3.6,2016-04-28t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,8502550,l,auto_pico,1148,20160428le3.6
443868,0,odu/pel,c,le3.6,2016-04-28t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,10003000,l,auto_pico,1148,20160428le3.6
443876,0,odu/pel,c,cb6.4,2016-05-10t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,10003000,l,auto_pico,1148,20160510cb6.4
443876,0,odu/pel,c,cb6.4,2016-05-10t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,12503750,l,auto_pico,1148,20160510cb6.4
443872,0,odu/pel,c,cb7.3e,2016-05-10t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,70021000,l,auto_pico,1148,20160510cb7.3e
443872,0,odu/pel,c,cb7.3e,2016-05-10t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,69520850,l,auto_pico,1148,20160510cb7.3e
443870,0,odu/pel,c,cb7.4,2016-05-10t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,90027000,l,auto_pico,1148,20160510cb7.4
443870,0,odu/pel,c,cb7.4,2016-05-10t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,105531650,l,auto_pico,1148,20160510cb7.4
443882,0,odu/pel,c,le5.5-w,2016-05-10t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,21506450,l,auto_pico,1148,20160510le5.5-w
443874,0,odu/pel,c,ret3.1,2016-05-10t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,33009900,l,auto_pico,1148,20160510ret3.1
443878,0,odu/pel,c,tf3.3,2016-05-10t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,12003600,l,auto_pico,1148,20160510tf3.3
443880,0,odu/pel,c,we4.2,2016-05-10t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,13504050,l,auto_pico,1148,20160510we4.2
443880,0,odu/pel,c,we4.2,2016-05-10t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,41512450,l,auto_pico,1148,20160510we4.2
443884,0,odu/pel,c,tf5.5,2016-05-12t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,10003000,l,auto_pico,1148,20160512tf5.5
443892,0,odu/pel,c,cb6.1,2016-05-19t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,18005400,l,auto_pico,1148,20160519cb6.1
443892,0,odu/pel,c,cb6.1,2016-05-19t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,23006900,l,auto_pico,1148,20160519cb6.1
443888,0,odu/pel,c,le5.2,2016-05-19t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,26007800,l,auto_pico,1148,20160519le5.2
443886,0,odu/pel,c,le5.4,2016-05-19t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,31009300,l,auto_pico,1148,20160519le5.4
443890,0,odu/pel,c,ret5.2,2016-05-19t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,13504050,l,auto_pico,1148,20160519ret5.2
443894,0,odu/pel,c,le3.6,2016-05-20t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,13003900,l,auto_pico,1148,20160520le3.6
443894,0,odu/pel,c,le3.6,2016-05-20t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,19005700,l,auto_pico,1148,20160520le3.6
443896,0,odu/pel,c,ret4.3,2016-05-25t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,6001800,l,auto_pico,1148,20160525ret4.3
443898,0,odu/pel,c,tf4.2,2016-05-25t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,10003000,l,auto_pico,1148,20160525tf4.2
443902,0,odu/pel,c,cb7.3e,2016-06-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,60018000,l,auto_pico,1148,20160606cb7.3e
443902,0,odu/pel,c,cb7.3e,2016-06-06t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,71021300,l,auto_pico,1148,20160606cb7.3e
443900,0,odu/pel,c,cb7.4,2016-06-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,111533450,l,auto_pico,1148,20160606cb7.4
443900,0,odu/pel,c,cb7.4,2016-06-06t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,96528950,l,auto_pico,1148,20160606cb7.4
443904,0,odu/pel,c,cb6.1,2016-06-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,111033300,l,auto_pico,1148,20160607cb6.1
443904,0,odu/pel,c,cb6.1,2016-06-07t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,60018000,l,auto_pico,1148,20160607cb6.1
443910,0,odu/pel,c,cb6.4,2016-06-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,37511250,l,auto_pico,1148,20160607cb6.4
443910,0,odu/pel,c,cb6.4,2016-06-07t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,47514250,l,auto_pico,1148,20160607cb6.4
443906,0,odu/pel,c,le3.6,2016-06-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,47014100,l,auto_pico,1148,20160607le3.6
443906,0,odu/pel,c,le3.6,2016-06-07t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,66519950,l,auto_pico,1148,20160607le3.6
443908,0,odu/pel,c,tf5.5,2016-06-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,28508550,l,auto_pico,1148,20160607tf5.5
443912,0,odu/pel,c,we4.2,2016-06-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,29008700,l,auto_pico,1148,20160607we4.2
443912,0,odu/pel,c,we4.2,2016-06-07t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,61018300,l,auto_pico,1148,20160607we4.2
443914,0,odu/pel,c,le5.5-w,2016-06-08t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,60018000,l,auto_pico,1148,20160608le5.5-w
443918,0,odu/pel,c,le5.2,2016-06-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,97029100,l,auto_pico,1148,20160609le5.2
443916,0,odu/pel,c,le5.4,2016-06-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,116034800,l,auto_pico,1148,20160609le5.4
443920,0,odu/pel,c,ret5.2,2016-06-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,55516630,l,auto_pico,1148,20160609ret5.2
443922,0,odu/pel,c,ret3.1,2016-06-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,28008400,l,auto_pico,1148,20160615ret3.1
443924,0,odu/pel,c,tf3.3,2016-06-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,42012660,l,auto_pico,1148,20160615tf3.3
443926,0,odu/pel,c,tf4.2,2016-06-21t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,7502250,l,auto_pico,1148,20160621tf4.2
443928,0,odu/pel,c,ret4.3,2016-06-22t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,16004800,l,auto_pico,1148,20160622ret4.3
443932,0,odu/pel,c,le5.2,2016-07-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,99529850,l,auto_pico,1148,20160706le5.2
443930,0,odu/pel,c,le5.4,2016-07-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,32509750,l,auto_pico,1148,20160706le5.4
443934,0,odu/pel,c,ret5.2,2016-07-06t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,65019500,l,auto_pico,1148,20160706ret5.2
443942,0,odu/pel,c,cb6.1,2016-07-11t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,57517250,l,auto_pico,1148,20160711cb6.1
443942,0,odu/pel,c,cb6.1,2016-07-11t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,32509750,l,auto_pico,1148,20160711cb6.1
443938,0,odu/pel,c,cb7.3e,2016-07-11t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,133540050,l,auto_pico,1148,20160711cb7.3e
443938,0,odu/pel,c,cb7.3e,2016-07-11t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,49514850,l,auto_pico,1148,20160711cb7.3e
443936,0,odu/pel,c,cb7.4,2016-07-11t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,125037500,l,auto_pico,1148,20160711cb7.4
443936,0,odu/pel,c,cb7.4,2016-07-11t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,64519350,l,auto_pico,1148,20160711cb7.4
443940,0,odu/pel,c,le3.6,2016-07-11t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,66019800,l,auto_pico,1148,20160711le3.6
443940,0,odu/pel,c,le3.6,2016-07-11t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,44514850,l,auto_pico,1148,20160711le3.6
443944,0,odu/pel,c,tf5.5,2016-07-12t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,12503750,l,auto_pico,1148,20160712tf5.5
443948,0,odu/pel,c,cb6.4,2016-07-13t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,108032400,l,auto_pico,1148,20160713cb6.4
443948,0,odu/pel,c,cb6.4,2016-07-13t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,75522650,l,auto_pico,1148,20160713cb6.4
443950,0,odu/pel,c,le5.5-w,2016-07-13t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,98029400,l,auto_pico,1148,20160713le5.5-w
443952,0,odu/pel,c,sbe5,2016-07-13t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,55516650,l,auto_pico,1148,20160713sbe5
443946,0,odu/pel,c,we4.2,2016-07-13t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,159047700,l,auto_pico,1148,20160713we4.2
443946,0,odu/pel,c,we4.2,2016-07-13t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,35010500,l,auto_pico,1148,20160713we4.2
443954,0,odu/pel,c,ret4.3,2016-07-19t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,51015300,l,auto_pico,1148,20160719ret4.3
443956,0,odu/pel,c,tf4.2,2016-07-19t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,10503150,l,auto_pico,1148,20160719tf4.2
443958,0,odu/pel,c,ret3.1,2016-07-21t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,27008100,l,auto_pico,1148,20160721ret3.1
443960,0,odu/pel,c,tf3.3,2016-07-21t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,22006600,l,auto_pico,1148,20160721tf3.3
443964,0,odu/pel,c,le5.2,2016-08-02t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,387616250,l,auto_pico,1148,20160802le5.2
443962,0,odu/pel,c,le5.4,2016-08-02t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,6001800,l,auto_pico,1148,20160802le5.4
443966,0,odu/pel,c,ret5.2,2016-08-02t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,187056100,l,auto_pico,1148,20160802ret5.2
443968,0,odu/pel,c,tf5.5,2016-08-02t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,105031500,l,auto_pico,1148,20160802tf5.5
